id,property_address,address_number,address_name,enforcement_proceedings,property_type,property_ward,inspection_thread,inspections_opendate,inspections_closeddate,violation_fire_code,violations_item_number,violation_description
107352,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,2.2.2.1,2,2.2.2.1 Damaged fire separations
107353,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,2.2.3.2,3,2.2.3.2 Maintenance of closures
107354,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,2.4.1.1,4,2.4.1.1 Accumulation of combustible materials
107355,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,2.4.1.3,5,2.4.1.3 Waste receptacles
107356,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,6.2.1.3 (1),6,6.2.1.3 (1) Location
107357,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,6.2.7.4,7,6.2.7.4 Tags
107358,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,6.2.7.9,8,6.2.7.9 Test labels
107359,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,6.3.1.2,9,6.3.1.2 Monitoring
107360,83 Parkwoods Village Dr,83,Parkwoods Village,No,High Rise,16,_7115991B7A56E44,2022-11-02,2023-01-25 00:30:00,7.2.2.1,10,7.2.2.1 Testing
107362,800 Spadina Rd,800,Spadina,No,High Rise,12,_7115c02A68FE5F5,2022-11-07 16:13:00,2023-01-05 15:02:05,2.2.3.2,1,2.2.3.2 Maintenance of closures
107363,800 Spadina Rd,800,Spadina,No,High Rise,12,_7115c02A68FE5F5,2022-11-07 16:13:00,2023-01-05 15:02:05,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
107364,800 Spadina Rd,800,Spadina,No,High Rise,12,_7115c02A68FE5F5,2022-11-07 16:13:00,2023-01-05 15:02:05,9.6.5.6,3,9.6.5.6 Firefighters' elevators
107365,40 Raglan Ave,40,Raglan,No,High Rise,12,_7115c88AA88A7B0,2022-11-07 16:00:02,2022-12-22 13:28:31,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
107366,40 Raglan Ave,40,Raglan,No,High Rise,12,_7115c88AA88A7B0,2022-11-07 16:00:02,2022-12-22 13:28:31,6.5.6.5,2,6.5.6.5 Spare sprinkler heads
107367,70 Rosehill Ave,70,Rosehill,No,High Rise,12,_7115c928CAE39CC,2022-12-14 16:12:14,2023-05-03 11:17:46,2.2.2.1,1,2.2.2.1 Damaged fire separations
107368,70 Rosehill Ave,70,Rosehill,No,High Rise,12,_7115c928CAE39CC,2022-12-14 16:12:14,2023-05-03 11:17:46,2.2.3.2,2,2.2.3.2 Maintenance of closures
107369,70 Rosehill Ave,70,Rosehill,No,High Rise,12,_7115c928CAE39CC,2022-12-14 16:12:14,2023-05-03 11:17:46,6.3.1.4,3,6.3.1.4 Fire Alarm Maintenance
107370,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,1.1.2.1./2.7.3.3.(3),1,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
107371,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
107372,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,2.2.2.1,3,2.2.2.1 Damaged fire separations
107373,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,2.2.3.2,4,2.2.3.2 Maintenance of closures
107374,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,2.4.1.1,5,2.4.1.1 Accumulation of combustible materials
107375,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,2.7.1.7,6,2.7.1.7 Maintenance and lighting for exits
107376,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,7.2.3.1,7,7.2.3.1 Inspection
107377,111 Raglan Ave,111,Raglan,No,High Rise,12,_7115c9BCBC93E6F,2022-11-08 16:55:10,2023-10-19 16:15:39,9.6.2.6,8,9.6.2.6 Protection of openings in fire separations
107378,100 Raglan Ave,100,Raglan,No,High Rise,12,_7115cE11E59DD0D,2022-11-07 16:05:32,2023-01-04 15:07:23,2.2.2.1,1,2.2.2.1 Damaged fire separations
107379,100 Raglan Ave,100,Raglan,No,High Rise,12,_7115cE11E59DD0D,2022-11-07 16:05:32,2023-01-04 15:07:23,2.2.3.2,2,2.2.3.2 Maintenance of closures
107380,100 Raglan Ave,100,Raglan,No,High Rise,12,_7115cE11E59DD0D,2022-11-07 16:05:32,2023-01-04 15:07:23,9.6.3.6,3,9.6.3.6 Exit signs
107381,100 Raglan Ave,100,Raglan,No,High Rise,12,_7115cE11E59DD0D,2022-11-07 16:05:32,2023-01-04 15:07:23,CH 470 - S.7,4,CH 470 - S.7
107391,3391 Bloor St W,3391,Bloor,No,High Rise,3,_7116eD98DEB2535,2022-11-04 14:02:24,2022-12-02 14:43:00,2.8.1.2,1,2.8.1.2 Instructions in emergency procedures
107392,10 Macey Ave,10,Macey,No,High Rise,20,_7117292C57A26F8,2022-11-08 08:51:28,2023-02-08 09:01:28,7.2.5.1,1,7.2.5.1 Maintenance of certain fire emergency systems
107393,10 Macey Ave,10,Macey,No,High Rise,20,_7117292C57A26F8,2022-11-08 08:51:28,2023-02-08 09:01:28,7.2.5.1,2,7.2.5.1 Maintenance of certain fire emergency systems
107399,33 Bay St,33,Bay,No,High Rise,10,_711b57EDCF4ED8E,2022-11-15 16:38:12,2022-11-18 13:09:09,7.2.5.1,1,7.2.5.1 Maintenance of certain fire emergency systems
107403,25 Mabelle Ave,25,Mabelle,No,High Rise,3,_711b6771C713013,2022-11-10 13:10:39,2022-11-17 15:52:09,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
107405,15 Queens Quay E,15,Queens Quay,No,High Rise,10,_711b6F96E179F8C,2022-11-08 16:04:47,2023-02-23 11:00:59,6.3.1.4,1,6.3.1.4 Fire Alarm Maintenance
107408,33 Princess St,33,Princess,No,High Rise,13,_711bb43CFA12130,2022-11-30 15:04:08,2023-02-07 14:45:54,2.2.3.2,1,2.2.3.2 Maintenance of closures
107409,33 Princess St,33,Princess,No,High Rise,13,_711bb43CFA12130,2022-11-30 15:04:08,2023-02-07 14:45:54,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
107410,33 Princess St,33,Princess,No,High Rise,13,_711bb43CFA12130,2022-11-30 15:04:08,2023-02-07 14:45:54,2.8.2.1,3,2.8.2.1 Measures in a fire safety plan
107411,33 Princess St,33,Princess,No,High Rise,13,_711bb43CFA12130,2022-11-30 15:04:08,2023-02-07 14:45:54,CH 470 - S.7,4,CH 470 - S.7
107412,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1,1,1.1.2.1 Records to be prepared
107413,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./2.7.3.3.(3),2,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting)
107414,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.2.7.5.,3,1.1.2.1./6.2.7.5. Records of Test (Fire Extinguishers)
107415,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.3.2.2.,4,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
107416,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.3.2.4.,5,1.1.2.1./6.3.2.4. Records of Test (Voice Communication)
107417,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.3.2.6.,6,1.1.2.1./6.3.2.6. Records of Test (Smoke Alarms)
107418,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.5.5.3.,7,1.1.2.1./6.5.5.3. Records of Test (Water Flow Test)
107419,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.5.5.4.,8,1.1.2.1./6.5.5.4. Records of Test (Dry Pipe Trip Test)
107420,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.5.5.7.,9,1.1.2.1./6.5.5.7. Records of Test (Electrical Supervision)
107421,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,1.1.2.1./6.6.3.5.,10,1.1.2.1./6.6.3.5. Records of Test (Fire Pump)
107422,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,2.2.3.2,11,2.2.3.2 Maintenance of closures
107423,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,2.4.1.1,12,2.4.1.1 Accumulation of combustible materials
107424,1055 Bay St,1055,Bay,No,High Rise,13,_711bbA78FF2A0DE,2022-12-01 14:19:43,2023-04-13 10:37:36,6.3.3.3,13,6.3.3.3 Duty to maintain in operating condition
107425,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,1.1.2.1,1,1.1.2.1 Records to be prepared
107426,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,1.1.2.1./6.3.2.2.,2,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
107427,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,1.1.2.1./6.3.3.8.,3,1.1.2.1./6.3.3.8. - Records of Test (Smoke Alarms)
107428,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,1.1.2.1./6.7.1.1.,4,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
107429,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,2.2.2.1,5,2.2.2.1 Damaged fire separations
107430,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,2.2.3.2,6,2.2.3.2 Maintenance of closures
107431,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,2.4.1.1,7,2.4.1.1 Accumulation of combustible materials
107432,120 Lombard St,120,Lombard,No,High Rise,13,_711bbB18DEEB8F3,2022-11-29 10:23:05,2023-03-21 10:58:07,2.7.1.7,8,2.7.1.7 Maintenance and lighting for exits
107434,21 Tubman Ave,21,Tubman,No,High Rise,13,_711cc20A75919B6,2022-11-08 14:38:41,2022-12-07 08:41:39,2.8.2.1,1,2.8.2.1 Measures in a fire safety plan
107435,21 Tubman Ave,21,Tubman,No,High Rise,13,_711cc20A75919B6,2022-11-08 14:38:41,2022-12-07 08:41:39,CH 470 - S.7,2,CH 470 - S.7
107437,565 Sherbourne St,565,Sherbourne,No,High Rise,13,_711cd394AB44530,2022-11-08 11:39:04,2022-11-17 14:53:58,6.3.1.4,1,6.3.1.4 Fire Alarm Maintenance
107438,100 York Gate Blvd,100,York Gate,No,High Rise,7,_711cd9E358BA89C,2022-11-08 12:42:56,2023-02-16 16:13:20,1.1.2.1,1,1.1.2.1 Records to be prepared
107439,100 York Gate Blvd,100,York Gate,No,High Rise,7,_711cd9E358BA89C,2022-11-08 12:42:56,2023-02-16 16:13:20,2.2.3.2,2,2.2.3.2 Maintenance of closures
107441,150 Cosburn Ave,150,Cosburn,No,High Rise,14,_711d25F9E901C28,2022-11-08 16:00:22,2022-12-08 15:30:43,2.4.1.1,1,2.4.1.1 Accumulation of combustible materials
107445,9 Bogert Ave,9,Bogert,No,High Rise,18,_711e42F2A9E7ADB,2022-11-10 09:01:43,2023-02-09 11:14:17,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
107447,250 Wellington St W,250,Wellington,No,High Rise,10,_711e5721C093220,2022-11-15,2023-04-20 01:00:28,6.3.1.4,1,6.3.1.4 Fire Alarm Maintenance
107449,146 Dowling Ave,146,Dowling,No,High Rise,4,_711e6B636D4551B,2022-11-09 10:44:54,2023-02-16 16:19:18,2.2.3.2,1,2.2.3.2 Maintenance of closures
107450,146 Dowling Ave,146,Dowling,No,High Rise,4,_711e6B636D4551B,2022-11-09 10:44:54,2023-02-16 16:19:18,2.8.2.5 (3),2,2.8.2.5 (3) Posting fire emergency procedures
107451,555 The West Mall,555,The West Mall,No,High Rise,2,_711e6D477E2A97C,2022-11-03 09:13:18,2023-01-24 16:37:34,2.2.2.1,1,2.2.2.1 Damaged fire separations
107452,555 The West Mall,555,The West Mall,No,High Rise,2,_711e6D477E2A97C,2022-11-03 09:13:18,2023-01-24 16:37:34,2.2.3.2,2,2.2.3.2 Maintenance of closures
107453,555 The West Mall,555,The West Mall,No,High Rise,2,_711e6D477E2A97C,2022-11-03 09:13:18,2023-01-24 16:37:34,6.3.3.5,3,6.3.3.5 Tenant to notify landlord
107457,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,2.2.2.1,1,2.2.2.1 Damaged fire separations
107458,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,2.2.3.2,2,2.2.3.2 Maintenance of closures
107459,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,2.4.1.1,3,2.4.1.1 Accumulation of combustible materials
107460,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,6.2.4.3,4,6.2.4.3 Distance above floor
107461,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,6.2.7.3,5,6.2.7.3 Defective extinguishers
107462,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,6.5.1.5 (1),6,6.5.1.5 (1) Obstructions
107463,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,9.6.3.6,7,9.6.3.6 Exit signs
107464,668 Roselawn Ave,668,Roselawn,No,High Rise,8,_711ea59DA93F4C9,2022-11-09 12:30:21,2023-02-01 00:00:45,CH 470 - S.7,8,CH 470 - S.7
107465,18 Concorde Pl,18,Concorde,No,High Rise,16,_711eb92EA0FEE6E,2022-11-09,2022-11-22 00:30:00,2.7.3.3,1,2.7.3.3 Emergency lighting
107466,18 Concorde Pl,18,Concorde,No,High Rise,16,_711eb92EA0FEE6E,2022-11-09,2022-11-22 00:30:00,6.2.7.1,2,"6.2.7.1 Inspection, Testing and Maintenance"
107467,18 Concorde Pl,18,Concorde,No,High Rise,16,_711eb92EA0FEE6E,2022-11-09,2022-11-22 00:30:00,6.5.1.5 (1),3,6.5.1.5 (1) Obstructions
107473,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,1.1.2.1./7.2.2.1.,1,1.1.2.1./7.2.2.1. Records of Test (Elevator)
107474,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.2.2.1,2,2.2.2.1 Damaged fire separations
107475,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.2.3.1,3,2.2.3.1 Damaged closures
107476,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.2.3.2,4,2.2.3.2 Maintenance of closures
107477,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.5.1.2. (2),5,B.2.5.1.2.(2) FIRE DEPARTMENT ACCESS STANDPIPE/SPRINKLER
107478,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.7.3.1,6,2.7.3.1 Exit signs
107479,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,2.8.2.1,7,2.8.2.1 Measures in a fire safety plan
107480,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,6.2.4.2,8,6.2.4.2 Distance above floor
107481,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,6.3.1.8,9,6.3.1.8 Repairs and alterations to fire alarm systems
107482,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,6.3.2.2,10,6.3.2.2 Fire alarm systems
107483,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,6.4.2.5,11,6.4.2.5 Hose
107484,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,9.6.3.6,12,9.6.3.6 Exit signs
107485,330 Spadina Rd,330,Spadina,No,High Rise,12,_71203D96E11E748,2022-12-22 11:31:13,2023-08-24 18:58:37,9.6.3.9,13,9.6.3.9 Emergency lighting
107486,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,1.1.2.1./6.7.1.1.,1,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
107487,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.2.2.1,2,2.2.2.1 Damaged fire separations
107488,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.2.3.2,3,2.2.3.2 Maintenance of closures
107489,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.2.3.3,4,2.2.3.3 Operation of closures
107490,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.4.1.1,5,2.4.1.1 Accumulation of combustible materials
107491,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.7.2.1,6,2.7.2.1 Door release hardware
107492,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.7.2.1,7,2.7.2.1 Door release hardware
107493,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,2.8.2.1,8,2.8.2.1 Measures in a fire safety plan
107494,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,6.2.1.1,9,6.2.1.1 Exception
107495,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,6.3.1.8,10,6.3.1.8 Repairs and alterations to fire alarm systems
107496,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,6.4.2.5,11,6.4.2.5 Hose
107497,40 Rosehill Ave,40,Rosehill,No,High Rise,12,_71203E4439E44CF,2022-12-21 13:29:52,2023-12-14 12:00:00,9.6.3.6,12,9.6.3.6 Exit signs
107498,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,2.2.2.1,1,2.2.2.1 Damaged fire separations
107499,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,2.2.3.2,2,2.2.3.2 Maintenance of closures
107500,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,2.4.6.1,3,2.4.6.1 Electrical wiring
107501,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,2.7.3.3,4,2.7.3.3 Emergency lighting
107502,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,6.3.1.8,5,6.3.1.8 Repairs and alterations to fire alarm systems
107503,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,6.5.3.1,6,6.5.3.1 Pipe hangers
107504,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,6.5.3.4,7,6.5.3.4 Sprinkler heads
107505,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,9.6.3.6,8,9.6.3.6 Exit signs
107506,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,9.6.3.9,9,9.6.3.9 Emergency lighting
107507,50 Rosehill Ave,50,Rosehill,No,High Rise,12,_71203E54D7B3375,2022-12-21 13:28:33,2023-11-10 17:00:00,9.6.5.1,10,9.6.5.1 Access for fire fighting
107510,101 Humber Blvd,101,Humber,No,High Rise,5,_7125d178985E29B,2022-11-14 12:00:19,2023-01-04 11:30:52,6.4.1.3,1,6.4.1.3 Fire department connections
107518,15 Holmes Ave,15,Holmes,No,High Rise,18,_7125dC107D843DE,2022-11-14 12:30:55,2022-11-28 16:30:50,6.4.3.7,1,6.4.3.7. Fire Department Connections
107523,1319 Neilson Rd,1319,Neilson,No,High Rise,25,_7125fA8A3FF0580,2022-12-01 12:06:47,2023-01-11 17:07:34,2.2.3.2,1,2.2.3.2 Maintenance of closures
107530,297 College St,297,College,No,High Rise,11,_712643C08B0DE22,2022-11-08 15:15:26,2022-11-30 14:55:32,2.2.3.3,1,2.2.3.3 Operation of closures
107531,297 College St,297,College,No,High Rise,11,_712643C08B0DE22,2022-11-08 15:15:26,2022-11-30 14:55:32,2.4.1.1,2,2.4.1.1 Accumulation of combustible materials
107532,297 College St,297,College,No,High Rise,11,_712643C08B0DE22,2022-11-08 15:15:26,2022-11-30 14:55:32,6.2.1.3,3,6.2.1.3 Location
107540,1990 Bloor St W,1990,Bloor,No,High Rise,4,_712761965C8FC53,2022-11-29,2023-09-21,1.1.2.1./6.3.2.2.,1,1.1.2.1./6.3.2.2. Records of Test (Fire Alarm)
107541,1990 Bloor St W,1990,Bloor,No,High Rise,4,_712761965C8FC53,2022-11-29,2023-09-21,2.7.1.7,2,2.7.1.7 Maintenance and lighting for exits
107542,2757 Kipling Ave,2757,Kipling,No,High Rise,1,_7127649069B7A31,2022-11-17,2023-02-23,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
107543,2757 Kipling Ave,2757,Kipling,No,High Rise,1,_7127649069B7A31,2022-11-17,2023-02-23,1.1.2.1,2,1.1.2.1 Records to be prepared
107544,2757 Kipling Ave,2757,Kipling,No,High Rise,1,_7127649069B7A31,2022-11-17,2023-02-23,2.8.2.1,3,2.8.2.1 Measures in a fire safety plan
107546,1830 Bloor St W,1830,Bloor,No,High Rise,4,_7127678183CC143,2022-11-29,2023-01-31,2.7.3.1,1,2.7.3.1 Exit signs
107547,419 Markham Rd,419,Markham,No,High Rise,24,_7127707EB83904E,2022-11-22 13:20:01,2022-11-22 13:32:25,2.2.3.2,1,2.2.3.2 Maintenance of closures
107550,40 Tuxedo Crt,40,Tuxedo,No,High Rise,24,_71277D06769B470,2022-11-23 09:42:38,2022-11-23 15:34:52,2.2.3.2,1,2.2.3.2 Maintenance of closures
107551,40 Tuxedo Crt,40,Tuxedo,No,High Rise,24,_71277D06769B470,2022-11-23 09:42:38,2022-11-23 15:34:52,6.5.5.7,2,6.5.5.7 Electrical supervision signal testing
107555,3801 Lawrence Ave E,3801,Lawrence,No,High Rise,24,_71278C559F64286,2022-11-28 15:02:30,2023-01-06 12:29:10,2.2.3.2,1,2.2.3.2 Maintenance of closures
107557,676 Sheppard Ave E,676,Sheppard,No,High Rise,17,_7127c033DEB3834,2022-11-17 17:04:02,2023-06-07 14:25:39,1.1.1.1,1,1.1.1.1 Notification
107558,676 Sheppard Ave E,676,Sheppard,No,High Rise,17,_7127c033DEB3834,2022-11-17 17:04:02,2023-06-07 14:25:39,2.2.2.1,2,2.2.2.1 Damaged fire separations
107559,676 Sheppard Ave E,676,Sheppard,No,High Rise,17,_7127c033DEB3834,2022-11-17 17:04:02,2023-06-07 14:25:39,2.2.3.2,3,2.2.3.2 Maintenance of closures
107560,50 Forest Manor Rd,50,Forest Manor,No,High Rise,17,_7127c63E8824B97,2022-11-17 16:45:58,2023-09-14 22:18:55,1.1.1.2,1,"1.1.1.2 Check, inspect and test"
107561,50 Forest Manor Rd,50,Forest Manor,No,High Rise,17,_7127c63E8824B97,2022-11-17 16:45:58,2023-09-14 22:18:55,1.1.2.1./6.7.1.1.,2,1.1.2.1./6.7.1.1. Records of Test (Emergency Power Systems)
107562,50 Forest Manor Rd,50,Forest Manor,No,High Rise,17,_7127c63E8824B97,2022-11-17 16:45:58,2023-09-14 22:18:55,1.1.2.1./7.3.1.2.,3,1.1.2.1./7.3.1.2. Records of Test (Smoke Control)
107563,50 Forest Manor Rd,50,Forest Manor,No,High Rise,17,_7127c63E8824B97,2022-11-17 16:45:58,2023-09-14 22:18:55,2.2.2.1,4,2.2.2.1 Damaged fire separations
107564,50 Forest Manor Rd,50,Forest Manor,No,High Rise,17,_7127c63E8824B97,2022-11-17 16:45:58,2023-09-14 22:18:55,2.2.3.2,5,2.2.3.2 Maintenance of closures
